6.749919999999999618e+02,2.227827038000925186e-01
6.788491428571428514e+02,2.319803495602465737e-01
6.827062857142856274e+02,3.175477578411358692e-01
6.865634285714285170e+02,3.640366021767578730e-01
6.904205714285714066e+02,4.961756823535054539e-01
6.942777142857142962e+02,5.280899923758813896e-01
6.981348571428570722e+02,4.938329923763575824e-01
7.019919999999999618e+02,4.918286524206449961e-01
7.019919999999999618e+02,4.918286524206449961e-01
7.064918333333332612e+02,4.458002028529514105e-01
7.109916666666666742e+02,2.816473796693654830e-01
7.154914999999999736e+02,9.297519139903658025e-02
7.199913333333332730e+02,-4.100523675405608193e-02
7.244911666666666861e+02,-2.519876079378670364e-02
7.289909999999999854e+02,2.203725871430314842e-02
7.289909999999999854e+02,2.203725871430314842e-02
7.334909999999999854e+02,1.117350086906374329e-01
7.379909999999999854e+02,5.092327536493445050e-01
7.424909999999999854e+02,7.647767142468272494e-01
7.469909999999999854e+02,8.307318185991557913e-01
7.514909999999999854e+02,6.305880804804216977e-01
7.559909999999999854e+02,3.803603808192038138e-01
7.559909999999999854e+02,3.803603808192038138e-01
7.604909999999999854e+02,1.577842753876642634e-01
7.649909999999999854e+02,-1.777298504159549250e-02
7.694909999999999854e+02,-1.764782638653981592e-02
7.739909999999999854e+02,-2.180096597186072932e-02
7.784909999999999854e+02,-2.705243515267358873e-02
7.829909999999999854e+02,-4.036579317746465806e-02
7.829909999999999854e+02,-4.036579317746465806e-02
7.874909999999999854e+02,-8.173963560681143936e-02
7.919909999999999854e+02,-1.240795517940173620e-01
7.964909999999999854e+02,-1.485471206586906623e-01
8.009909999999999854e+02,-1.834394299192388111e-01
8.054909999999999854e+02,-2.831513921837588432e-01
8.099909999999999854e+02,-3.585809591196084667e-01
8.099909999999999854e+02,-3.585809591196084667e-01
8.144909999999999854e+02,-3.969437336870145216e-01
8.189909999999999854e+02,-4.142445726685168306e-01
8.234909999999999854e+02,-3.696911552793499811e-01
8.279909999999999854e+02,-2.181594828212126136e-01
8.324909999999999854e+02,-4.832109605070403907e-02
8.369909999999999854e+02,-4.797140676521110397e-02
8.369909999999999854e+02,-4.797140676521110397e-02
8.408481428571428751e+02,-1.330778485203658601e-01
8.447052857142856510e+02,-1.450091829830081613e-01
8.485624285714285406e+02,-1.383780602993048003e-01
8.524195714285714303e+02,-1.491895912635851640e-01
8.562767142857143199e+02,-1.369248901100895144e-01
8.601338571428570958e+02,-1.447117377592289644e-01
8.639909999999999854e+02,-2.029374835390515552e-02
8.639909999999999854e+02,-2.029374835390515552e-02
8.684908333333332848e+02,-1.024034796488548955e-02
8.729906666666666979e+02,-3.347531758465682739e-02
8.774904999999999973e+02,-3.105785402652749827e-02
8.819903333333332967e+02,-5.028189091825083690e-05
8.864901666666667097e+02,3.810062092610753265e-02
8.909900000000000091e+02,2.446583084215571760e-02
8.909900000000000091e+02,2.446583084215571760e-02
8.956186000000000149e+02,1.013922382293540661e-02
9.002472000000000207e+02,-1.334829371901844874e-03
9.048758000000000266e+02,3.124645003687282624e-02
9.095044000000000324e+02,5.965136345900990539e-02
9.141330000000000382e+02,1.359412152543477692e-01
9.141330000000000382e+02,1.359412152543477692e-01
9.186330000000000382e+02,2.171231050524224382e-01
9.231330000000000382e+02,2.460804981407090086e-01
9.276330000000000382e+02,3.073409700734264227e-01
9.321330000000000382e+02,4.264199331719452091e-01
9.366330000000000382e+02,5.180824271369062206e-01
9.411330000000000382e+02,5.968319165348171529e-01
9.411330000000000382e+02,5.968319165348171529e-01
9.456330000000000382e+02,6.174992903642129161e-01
9.501330000000000382e+02,5.879725254579494242e-01
9.546330000000000382e+02,8.050356866587736748e-01
9.591330000000000382e+02,1.012611205989867313e+00
9.636330000000000382e+02,1.001024096070084912e+00
9.681330000000000382e+02,9.860344220218877354e-01
9.681330000000000382e+02,9.860344220218877354e-01
9.727613999999999805e+02,9.691318161889563854e-01
9.773898000000000366e+02,9.512473355278728837e-01
9.820181999999999789e+02,9.330929822594287160e-01
9.866466000000000349e+02,8.979729226074338877e-01
9.912749999999999773e+02,8.550068391363991882e-01
9.912749999999999773e+02,8.550068391363991882e-01
9.957749999999999773e+02,7.989773531224170222e-01
1.000274999999999977e+03,7.129030463168821719e-01
1.004774999999999977e+03,6.381258785886837481e-01
1.009274999999999977e+03,5.895130213021213539e-01
1.013774999999999977e+03,6.411513060606720549e-01
1.018274999999999977e+03,5.715788331220080787e-01
1.018274999999999977e+03,5.715788331220080787e-01
1.022774999999999977e+03,3.516792258321423947e-01
1.027275000000000091e+03,3.000750036175887092e-01
1.031775000000000091e+03,3.851569101847174825e-01
1.036275000000000091e+03,5.334874765710532207e-01
1.040775000000000091e+03,6.625750462081281267e-01
1.045275000000000091e+03,7.660314355030171107e-01
1.045275000000000091e+03,7.660314355030171107e-01
1.049903400000000147e+03,7.389104875162283426e-01
1.054531799999999976e+03,6.846180914917527893e-01
1.059160200000000032e+03,7.772592385072100152e-01
1.063788599999999860e+03,9.041936169689239744e-01
1.068416999999999916e+03,1.089309075488441358e+00
1.068416999999999916e+03,1.089309075488441358e+00
1.073045399999999972e+03,1.221050712517078418e+00
