6.749919999999999618e+02,3.625603223122371599e+00
6.796205999999999676e+02,3.531272090880790415e+00
6.842491999999999734e+02,3.440780804441510021e+00
6.888777999999999793e+02,3.386580148644069865e+00
6.935063999999999851e+02,3.287447967318626763e+00
6.981349999999999909e+02,3.339962948337766857e+00
6.981349999999999909e+02,3.431930590791221203e+00
7.027634000000000469e+02,3.428680887815846567e+00
7.073917999999999893e+02,3.477446364437684068e+00
7.120202000000000453e+02,3.459189686945681075e+00
7.166485999999999876e+02,3.303878001341239212e+00
7.212770000000000437e+02,3.254619575409633203e+00
7.212770000000000437e+02,3.349087277348389069e+00
7.259056000000000495e+02,3.430046298895633061e+00
7.305342000000000553e+02,3.487340443915929011e+00
7.351627999999999474e+02,3.519556030343488295e+00
7.397913999999999533e+02,3.465305827849519904e+00
7.444199999999999591e+02,3.561473742018876010e+00
7.444199999999999591e+02,3.715555384091739022e+00
7.490485999999999649e+02,3.791269278425533518e+00
7.536771999999999707e+02,3.803898873514961920e+00
7.583057999999999765e+02,3.785030473053638378e+00
7.629343999999999824e+02,3.674849166247521115e+00
7.675629999999999882e+02,3.540314398048747702e+00
7.675629999999999882e+02,3.446099797130274034e+00
7.721914000000000442e+02,3.476503649808921459e+00
7.768197999999999865e+02,3.440195159799105618e+00
7.814482000000000426e+02,3.358450061760676952e+00
7.860765999999999849e+02,3.363140122711946400e+00
7.907050000000000409e+02,3.363494495023032993e+00
7.907050000000000409e+02,3.401415832111527315e+00
7.953336000000000467e+02,3.481766317410081690e+00
7.999622000000000526e+02,3.532080373687269681e+00
8.045907999999999447e+02,3.560857985883616017e+00
8.092193999999999505e+02,3.593548063914759894e+00
8.138479999999999563e+02,3.540149278978422132e+00
8.138479999999999563e+02,3.438222459997558822e+00
8.184765999999999622e+02,3.457559310576722833e+00
8.231051999999999680e+02,3.543412192455374310e+00
8.277337999999999738e+02,3.589672565718244002e+00
8.323623999999999796e+02,3.621668817488006731e+00
8.369909999999999854e+02,3.633327307194122557e+00
8.369909999999999854e+02,3.626193758759151731e+00
8.416194000000000415e+02,3.631497162708717141e+00
8.462477999999999838e+02,3.695590093846364166e+00
8.508762000000000398e+02,3.594729337760702137e+00
8.555045999999999822e+02,3.467519550317965660e+00
8.601330000000000382e+02,3.450541115583231289e+00
8.601330000000000382e+02,3.440127527114219319e+00
8.647616000000000440e+02,3.441788370780076711e+00
8.693902000000000498e+02,3.464428132652698000e+00
8.740187999999999420e+02,3.435649969759001277e+00
8.786473999999999478e+02,3.378616235502351461e+00
8.832759999999999536e+02,3.428309701965485790e+00
8.832759999999999536e+02,3.448970132526717691e+00
8.879045999999999594e+02,3.405845831191477213e+00
8.925331999999999653e+02,3.406202372101740927e+00
8.971617999999999711e+02,3.485152308376896269e+00
9.017903999999999769e+02,3.571561963453032451e+00
9.064189999999999827e+02,3.562290205122461639e+00
9.064189999999999827e+02,3.486975541718444038e+00
9.110475999999999885e+02,3.450559466553178911e+00
9.156761999999999944e+02,3.494801002155492053e+00
9.203048000000000002e+02,3.535418717831627422e+00
9.249334000000000060e+02,3.486199109688710163e+00
9.295620000000000118e+02,3.454160699302486925e+00
9.295620000000000118e+02,3.498775193121554050e+00
9.341903999999999542e+02,3.491498741234124736e+00
9.388188000000000102e+02,3.455848871924230625e+00
9.434471999999999525e+02,3.581549020879279066e+00
9.480756000000000085e+02,3.655435743355721634e+00
9.527039999999999509e+02,3.594138032812816963e+00
9.527039999999999509e+02,3.639051418832552454e+00
9.573325999999999567e+02,3.745316955749280918e+00
9.619611999999999625e+02,3.742405101120332755e+00
9.665897999999999683e+02,3.750041745278366978e+00
9.712183999999999742e+02,3.773940367067572854e+00
9.758469999999999800e+02,3.741185366878034824e+00
9.758469999999999800e+02,3.733891868883504994e+00
9.804755999999999858e+02,3.744183547852896865e+00
9.851041999999999916e+02,3.768466497424869388e+00
9.897327999999999975e+02,3.882679552462880768e+00
9.943614000000000033e+02,3.986645442262627181e+00
9.989900000000000091e+02,3.894174707252651579e+00
9.989900000000000091e+02,3.807848386736278012e+00
1.003618399999999951e+03,3.727173054563078569e+00
1.008246800000000007e+03,3.578371577840825157e+00
1.012875199999999950e+03,3.496690099345282743e+00
1.017503600000000006e+03,3.443817142257008523e+00
1.022131999999999948e+03,3.372198413359583036e+00
1.022131999999999948e+03,3.326074920898066001e+00
1.026760600000000068e+03,3.291081657819590500e+00
1.031389200000000073e+03,3.309956921748110847e+00
1.036017800000000079e+03,3.335927152801549500e+00
1.040646400000000085e+03,3.390386511594063901e+00
1.045275000000000091e+03,3.438289415570899177e+00
1.045275000000000091e+03,3.447081207140267889e+00
1.049903400000000147e+03,3.538699518708433356e+00
1.054531799999999976e+03,3.630493241095874346e+00
1.059160200000000032e+03,3.676388890204254967e+00
1.063788599999999860e+03,3.739693654626061292e+00
1.068416999999999916e+03,3.801265800556892671e+00
1.068416999999999916e+03,3.805095211067216265e+00
1.073045399999999972e+03,3.788703653962246065e+00
1.077673800000000028e+03,3.768483878800330089e+00
1.082302199999999857e+03,3.753506905223234824e+00
1.086930599999999913e+03,3.707920002762032041e+00
1.091558999999999969e+03,3.697321627456865656e+00
1.091558999999999969e+03,3.740081637380039403e+00
1.096187599999999975e+03,3.776514239058744948e+00
1.100816199999999981e+03,3.807115499953694471e+00
1.105444799999999987e+03,3.893758031514047424e+00
1.110073399999999992e+03,3.940703232850947035e+00
1.114701999999999998e+03,3.967136161825217222e+00
1.114701999999999998e+03,4.014700031408692027e+00
1.119330400000000054e+03,4.088146534032627955e+00
1.123958800000000110e+03,4.139992752873958182e+00
1.128587199999999939e+03,4.139141027871543699e+00
1.133215599999999995e+03,4.168637714086292689e+00
1.137844000000000051e+03,4.274254220801746662e+00
1.137844000000000051e+03,4.399453854701331323e+00
1.142472400000000107e+03,4.419512992251852346e+00
1.147100800000000163e+03,4.387097863604888737e+00
1.151729199999999992e+03,4.409209754575574181e+00
1.156357600000000048e+03,4.445112849529442300e+00
1.160986000000000104e+03,4.473077031787674684e+00
1.160986000000000104e+03,4.481444266387249797e+00
1.165614600000000110e+03,4.399653636468877416e+00
1.170243200000000115e+03,4.255378507994758586e+00
1.174871799999999894e+03,4.307578631299276317e+00
1.179500399999999900e+03,4.386324930775591824e+00
1.184128999999999905e+03,4.443071488054274987e+00
1.184128999999999905e+03,4.494385315931598512e+00
1.188757399999999961e+03,4.534679590341660571e+00
1.193385800000000017e+03,4.552204144934719920e+00
1.198014199999999846e+03,4.428372379801866821e+00
1.202642599999999902e+03,4.271817927777245671e+00
1.207270999999999958e+03,4.151606818851046654e+00
1.207270999999999958e+03,4.084397639000790114e+00
1.211899400000000014e+03,4.097076321550574107e+00
1.216527800000000070e+03,4.095449177930694518e+00
1.221156199999999899e+03,4.118309236031715947e+00
1.225784599999999955e+03,4.162859388485262713e+00
1.230413000000000011e+03,4.191587211899309828e+00
1.230413000000000011e+03,4.215096608927942690e+00
1.235041600000000017e+03,4.221694192238549803e+00
1.239670200000000023e+03,4.238979805016742652e+00
1.244298800000000028e+03,4.283151384036371745e+00
1.248927400000000034e+03,4.255417678978103524e+00
1.253556000000000040e+03,4.092806431218010133e+00
1.253556000000000040e+03,3.880292489903847120e+00
1.258055833333333339e+03,3.588520937972345060e+00
1.262555666666666639e+03,3.151802344140845147e+00
1.267055499999999938e+03,3.086834853472137485e+00
1.271555333333333465e+03,3.343246362203193378e+00
1.276055166666666764e+03,3.433780977136336787e+00
1.280555000000000064e+03,3.454261262698467227e+00
1.280555000000000064e+03,3.627566831855898233e+00
1.285183400000000120e+03,3.721250310516663884e+00
1.289811799999999948e+03,3.639649383002116156e+00
1.294440200000000004e+03,3.507003284849581348e+00
1.299068599999999833e+03,3.467906628976978656e+00
1.303696999999999889e+03,3.481365920760956190e+00
1.303696999999999889e+03,3.447330977559176723e+00
1.308325599999999895e+03,3.397090703728565586e+00
1.312954199999999901e+03,3.317742384383490784e+00
1.317582799999999907e+03,3.242620899746176288e+00
1.322211399999999912e+03,3.185520819764670719e+00
1.326839999999999918e+03,3.213525437567894549e+00
1.326839999999999918e+03,3.244479524196632436e+00
1.331468399999999974e+03,3.261730558148136172e+00
1.336096800000000030e+03,3.300617476835263187e+00
1.340725199999999859e+03,3.335566553927497679e+00
1.345353599999999915e+03,3.348858724588709812e+00
1.349981999999999971e+03,3.321737264360322683e+00
1.349981999999999971e+03,3.343049087199144509e+00
1.354610400000000027e+03,3.407538406594038616e+00
1.359238800000000083e+03,3.458071240437552429e+00
1.363867199999999912e+03,3.501751244525665108e+00
1.368495599999999968e+03,3.500180175459629783e+00
1.373124000000000024e+03,3.432575538283484828e+00
1.373124000000000024e+03,3.449822241081206720e+00
1.377752600000000029e+03,3.568505419380603172e+00
1.382381200000000035e+03,3.634550982050564816e+00
1.387009800000000041e+03,3.631694262206255797e+00
1.391638400000000047e+03,3.555006112818297481e+00
1.396267000000000053e+03,3.455814917328654978e+00
1.396267000000000053e+03,3.467618320178576852e+00
1.400895400000000109e+03,3.474996348420747783e+00
1.405523800000000165e+03,3.367342600083141235e+00
1.410152199999999993e+03,3.304758918019501834e+00
1.414780600000000049e+03,3.272306749079413990e+00
