3,992094e+002;2,451933e-001
4,011380e+002;3,615421e-001
4,030665e+002;3,256716e-001
4,049951e+002;2,248699e-001
4,069236e+002;2,165326e-001
4,088522e+002;2,218057e-001
4,107807e+002;2,727188e-001
4,127093e+002;2,759108e-001
4,146378e+002;2,570727e-001
4,165664e+002;2,398058e-001
4,184949e+002;2,871013e-001
4,204235e+002;2,794876e-001
4,223520e+002;2,475505e-001
4,242806e+002;2,526768e-001
4,262091e+002;3,011315e-001
4,281377e+002;3,091448e-001
4,300662e+002;3,188339e-001
4,319948e+002;2,798516e-001
4,339233e+002;2,487368e-001
4,358519e+002;3,008592e-001
4,377804e+002;3,739116e-001
4,397090e+002;3,301104e-001
4,416375e+002;2,931110e-001
4,435660e+002;2,868698e-001
4,454946e+002;3,090858e-001
4,474232e+002;2,992407e-001
4,493517e+002;2,716805e-001
4,512802e+002;2,621501e-001
4,532088e+002;2,324625e-001
4,551373e+002;2,570077e-001
4,570659e+002;2,932568e-001
4,589944e+002;2,816371e-001
4,609230e+002;2,633635e-001
4,628515e+002;2,991804e-001
4,647801e+002;2,805569e-001
4,667086e+002;2,459479e-001
4,686372e+002;2,426267e-001
4,705657e+002;2,415796e-001
4,724943e+002;2,406782e-001
4,744228e+002;2,323011e-001
4,763513e+002;2,465973e-001
4,782799e+002;2,468712e-001
4,802085e+002;2,524227e-001
4,821370e+002;2,756453e-001
4,840656e+002;2,905358e-001
4,859941e+002;2,792295e-001
4,879226e+002;2,795265e-001
4,898512e+002;2,822552e-001
4,917798e+002;2,814088e-001
4,937083e+002;2,795601e-001
4,956368e+002;2,660182e-001
4,975654e+002;2,502805e-001
4,994939e+002;2,646679e-001
5,014225e+002;2,564366e-001
5,033510e+002;2,803337e-001
5,052796e+002;2,994856e-001
5,072081e+002;2,838374e-001
5,091367e+002;2,716674e-001
5,110652e+002;2,624796e-001
5,129938e+002;2,713037e-001
5,149223e+002;2,936594e-001
5,168509e+002;3,020504e-001
5,187794e+002;2,895451e-001
5,207079e+002;2,831847e-001
5,226365e+002;2,926598e-001
5,245651e+002;2,921331e-001
5,264936e+002;2,837878e-001
5,284222e+002;2,834487e-001
5,303507e+002;2,740819e-001
5,322792e+002;2,707673e-001
5,342078e+002;2,829327e-001
5,361364e+002;3,059551e-001
5,380649e+002;3,122277e-001
5,399935e+002;2,927631e-001
5,419220e+002;2,767155e-001
5,438505e+002;2,712720e-001
5,457791e+002;2,700509e-001
5,477076e+002;2,735264e-001
5,496362e+002;2,707601e-001
5,515648e+002;2,767309e-001
5,534933e+002;2,814997e-001
